Sale_Id;Product_Id;Customer_Id;Salesman_Id;Sale_Amount;Sale_Date
52785105;76498765;20181857;4482;2;2014.08.18
52785205;73198765;20181857;4482;2;2010.02.08
52785305;77498765;20181857;1482;3;2015.02.19
52785405;83998765;20181857;2482;1;2012.06.02
52785505;92398765;20181857;3482;1;2010.01.27
52785605;14612345;20181858;1483;3;2010.11.01
52785705;10412345;20181858;1483;1;2010.08.25
52785805;20212345;20181858;1483;1;2015.07.17
52785905;20912345;20181858;2483;2;2015.07.08
52786005;30612345;20181858;2483;1;2011.04.14
52786105;31212345;20181858;2483;2;2012.06.02
52786205;41854321;20181858;3483;2;2013.07.28
52786305;51054321;20181858;3483;1;2010.05.18
52786405;53554321;20181858;3483;2;2013.10.19
52786505;61154321;20181858;4483;2;2017.05.15
52786605;76998765;20181858;4483;1;2015.10.22
52786705;76798765;20181858;4483;1;2014.06.11
52786805;79398765;20181858;1483;3;2016.09.28
52786905;82798765;20181858;2483;1;2015.04.27
52787005;95698765;20181858;3483;2;2010.03.11
52787105;11912345;20181859;1484;3;2013.06.19
52787205;12512345;20181859;1484;1;2015.10.04
52787305;22812345;20181859;1484;1;2016.07.19
52787405;24912345;20181859;2484;2;2017.03.26
52787505;31212345;20181859;2484;3;2012.08.29
52787605;30312345;20181859;2484;3;2010.08.26
52787705;42154321;20181859;3484;1;2010.10.21
52787805;51654321;20181859;3484;2;2017.05.19
52787905;53654321;20181859;3484;1;2013.03.01
52788005;61454321;20181859;4484;3;2011.02.01
52788105;75498765;20181859;4484;2;2011.01.01
52788205;72098765;20181859;4484;2;2017.01.01
52788305;70498765;20181859;1484;2;2012.08.31
52788405;82998765;20181859;2484;2;2012.12.17
52788505;96598765;20181859;3484;3;2011.05.25
52788605;10512345;20181860;1485;1;2010.08.11
52788705;13312345;20181860;1485;2;2018.02.14
52788805;23312345;20181860;1485;3;2017.03.16
52788905;24812345;20181860;2485;3;2018.04.26
52789005;30512345;20181860;2485;3;2013.06.04
52789105;31512345;20181860;2485;1;2010.08.02
52789205;44054321;20181860;3485;3;2013.09.20
52789305;53154321;20181860;3485;2;2015.12.03
52789405;50754321;20181860;3485;1;2014.12.05
52789505;61954321;20181860;4485;3;2013.01.15
52789605;77998765;20181860;4485;2;2013.05.26
52789705;79598765;20181860;4485;1;2012.01.10
52789805;73698765;20181860;1485;2;2012.12.13
52789905;81498765;20181860;2485;1;2012.09.21
52790005;92298765;20181860;3485;2;2012.11.26
52790105;12012345;20181861;1491;1;2011.10.11
52790205;12612345;20181861;1491;3;2017.10.28
52790305;20712345;20181861;1491;1;2015.10.18
52790405;21212345;20181861;2491;3;2012.01.11
52790505;31812345;20181861;2491;3;2013.05.30
52790605;31912345;20181861;2491;1;2011.12.04
52790705;40554321;20181861;3491;2;2017.08.06
52790805;52254321;20181861;3491;3;2017.03.10
52790905;50754321;20181861;3491;1;2017.09.10
52791005;63654321;20181861;4491;1;2010.04.18
52791105;76298765;20181861;4491;3;2015.12.30
52791205;71798765;20181861;4491;2;2011.02.17
52791305;70998765;20181861;1491;1;2012.11.15
52791405;80498765;20181861;2491;1;2011.04.20
52791505;91598765;20181861;3491;2;2017.07.25
52791605;13012345;20181862;1492;3;2014.10.31
52791705;10612345;20181862;1492;3;2012.09.19
52791805;24312345;20181862;1492;1;2011.02.21
52791905;22812345;20181862;2492;3;2018.01.09
52792005;32312345;20181862;2492;3;2016.03.13
52792105;34812345;20181862;2492;1;2012.08.31
52792205;43054321;20181862;3492;3;2014.01.12
52792305;53754321;20181862;3492;2;2011.10.25
52792405;53454321;20181862;3492;3;2010.05.18
52792505;63154321;20181862;4492;3;2012.01.28
52792605;73698765;20181862;4492;1;2011.11.18
52792705;76098765;20181862;4492;1;2014.06.11
52792805;72098765;20181862;1492;2;2017.06.28
52792905;81798765;20181862;2492;2;2014.11.19
52793005;92498765;20181862;3492;3;2010.05.25
52793105;13312345;20181863;1493;2;2015.06.09
52793205;13912345;20181863;1493;1;2011.09.20
52793305;22312345;20181863;1493;1;2010.09.17
52793405;23712345;20181863;2493;2;2012.04.17
52793505;30912345;20181863;2493;1;2010.05.29
52793605;32512345;20181863;2493;2;2015.09.25
52793705;41254321;20181863;3493;1;2010.02.08
52793805;51354321;20181863;3493;1;2010.09.07
52793905;51054321;20181863;3493;3;2014.01.15
52794005;61754321;20181863;4493;1;2013.05.08
52794105;75898765;20181863;4493;1;2016.06.05
52794205;77298765;20181863;4493;1;2015.11.11
52794305;70698765;20181863;1493;1;2017.11.09
52794405;85098765;20181863;2493;1;2010.11.18
52794505;97198765;20181863;3493;1;2017.10.10
52794605;12212345;20181864;1494;3;2017.05.19
52794705;14312345;20181864;1494;3;2016.08.04
52794805;21912345;20181864;1494;3;2016.02.13
52794905;24712345;20181864;2494;2;2014.08.30
52795005;31012345;20181864;2494;3;2014.10.30
52795105;30612345;20181864;2494;2;2012.09.27
52795205;40854321;20181864;3494;2;2015.03.06
52795305;53454321;20181864;3494;1;2012.05.04
52795405;53154321;20181864;3494;2;2018.01.11
52795505;63654321;20181864;4494;2;2015.03.19
52795605;72398765;20181864;4494;2;2018.04.04
52795705;71998765;20181864;4494;2;2017.03.11
52795805;74098765;20181864;1494;2;2018.02.13
52795905;80898765;20181864;2494;3;2014.04.24
52796005;96498765;20181864;3494;2;2012.05.14
52796105;10812345;20181865;1495;3;2010.12.25
52796205;12912345;20181865;1495;1;2012.04.29
52796305;22712345;20181865;1495;3;2010.08.27
52796405;21312345;20181865;2495;2;2017.02.26
52796505;32312345;20181865;2495;1;2010.01.06
52796605;32312345;20181865;2495;2;2013.05.18
52796705;43454321;20181865;3495;1;2014.03.23
52796805;54054321;20181865;3495;2;2013.10.06
52796905;50754321;20181865;3495;1;2013.04.05
52797005;63454321;20181865;4495;3;2018.05.05
52797105;71698765;20181865;4495;2;2017.11.17
52797205;79498765;20181865;4495;2;2017.12.19
52797305;75898765;20181865;1495;1;2010.07.07
52797405;81298765;20181865;2495;2;2012.10.21
52797505;93398765;20181865;3495;3;2014.12.01
52797605;11512345;20181866;1501;2;2011.02.20
52797705;11712345;20181866;1501;1;2017.08.01
52797805;23112345;20181866;1501;2;2016.11.19
52797905;20812345;20181866;2501;2;2010.09.21
52798005;32112345;20181866;2501;3;2010.01.21
52798105;33612345;20181866;2501;1;2013.07.24
52798205;42854321;20181866;3501;3;2011.06.03
52798305;53554321;20181866;3501;2;2011.11.19
52798405;52854321;20181866;3501;3;2011.05.03
52798505;60554321;20181866;4501;1;2014.12.25
52798605;73598765;20181866;4501;3;2014.07.15
52798705;77298765;20181866;4501;3;2017.10.07
52798805;72698765;20181866;1501;2;2014.07.22
52798905;84298765;20181866;2501;3;2014.01.13
52799005;90398765;20181866;3501;1;2015.05.07
52799105;13212345;20181867;1502;1;2012.10.06
52799205;11112345;20181867;1502;1;2016.12.24
52799305;23212345;20181867;1502;2;2017.07.15
52799405;20312345;20181867;2502;1;2014.04.30
52799505;32712345;20181867;2502;3;2017.12.25
52799605;30312345;20181867;2502;1;2011.03.15
52799705;42154321;20181867;3502;1;2012.05.16
52799805;53054321;20181867;3502;1;2011.05.28
52799905;52154321;20181867;3502;2;2010.05.14
52800005;63054321;20181867;4502;1;2014.10.03
52800105;71398765;20181867;4502;2;2010.09.08
52800205;77098765;20181867;4502;1;2017.03.07
52800305;75298765;20181867;1502;3;2017.12.23
52800405;82398765;20181867;2502;1;2017.01.08
52800505;93498765;20181867;3502;1;2011.01.14
52800605;12812345;20181868;1503;2;2011.06.09
52800705;11912345;20181868;1503;1;2015.09.02
52800805;23912345;20181868;1503;2;2012.07.28
52800905;23312345;20181868;2503;3;2014.10.10
52801005;34712345;20181868;2503;1;2013.03.12
52801105;35012345;20181868;2503;3;2013.07.26
52801205;42754321;20181868;3503;3;2011.04.11
52801305;51954321;20181868;3503;2;2013.07.27
52801405;50954321;20181868;3503;1;2016.03.22
52801505;64054321;20181868;4503;2;2014.04.08
52801605;73398765;20181868;4503;1;2016.02.08
52801705;73198765;20181868;4503;2;2014.06.27
52801805;76098765;20181868;1503;3;2016.08.23
52801905;83498765;20181868;2503;1;2011.05.12
52802005;94898765;20181868;3503;2;2016.10.24
52802105;13212345;20181869;1504;3;2014.08.09
52802205;13712345;20181869;1504;1;2010.12.24
52802305;21512345;20181869;1504;2;2016.07.19
52802405;23812345;20181869;2504;1;2011.03.01
52802505;34312345;20181869;2504;2;2017.11.11
52802605;33012345;20181869;2504;2;2015.03.16
52802705;40754321;20181869;3504;1;2016.07.24
52802805;51454321;20181869;3504;1;2011.12.02
52802905;53154321;20181869;3504;2;2017.12.15
52803005;62854321;20181869;4504;1;2013.02.22
52803105;77898765;20181869;4504;2;2015.06.07
52803205;75798765;20181869;4504;3;2013.03.17
52803305;70998765;20181869;1504;2;2015.10.02
52803405;81998765;20181869;2504;1;2011.01.11
52803505;96698765;20181869;3504;2;2012.06.25
52803605;14712345;20181870;1505;2;2014.08.04
52803705;10612345;20181870;1505;3;2011.11.10
52803805;23412345;20181870;1505;1;2016.12.03
52803905;20812345;20181870;2505;2;2015.05.05
52804005;33412345;20181870;2505;2;2017.03.16
52804105;30512345;20181870;2505;1;2016.04.19
52804205;42954321;20181870;3505;3;2010.06.23
52804305;53654321;20181870;3505;3;2017.01.13
52804405;50354321;20181870;3505;3;2015.08.01
52804505;61754321;20181870;4505;2;2012.12.18
52804605;71198765;20181870;4505;2;2014.03.22
52804705;76698765;20181870;4505;2;2013.01.19
52804805;79298765;20181870;1505;3;2010.09.24
52804905;82998765;20181870;2505;3;2011.08.08
52805005;96498765;20181870;3505;1;2010.06.27
52805105;11012345;20181871;1511;3;2010.03.18
52805205;12812345;20181871;1511;2;2011.05.12
52805305;20812345;20181871;1511;1;2016.02.13
52805405;20212345;20181871;2511;3;2015.09.21
52805505;30512345;20181871;2511;3;2017.11.13
52805605;35112345;20181871;2511;3;2010.01.08
52805705;41654321;20181871;3511;2;2011.09.03
52805805;50954321;20181871;3511;3;2017.05.15
52805905;53354321;20181871;3511;3;2017.11.21
52806005;60954321;20181871;4511;1;2017.02.03
52806105;75198765;20181871;4511;1;2015.08.22
52806205;79198765;20181871;4511;2;2014.09.13
52806305;77598765;20181871;1511;3;2011.12.14
52806405;84898765;20181871;2511;1;2017.04.24
52806505;91098765;20181871;3511;1;2010.09.18
52806605;11512345;20181872;1512;2;2012.12.05
52806705;13812345;20181872;1512;3;2012.02.01
52806805;24412345;20181872;1512;2;2016.05.18
52806905;20412345;20181872;2512;2;2011.05.08
52807005;35012345;20181872;2512;2;2011.03.17
52807105;30712345;20181872;2512;3;2016.06.26
52807205;42454321;20181872;3512;3;2016.12.21
52807305;52454321;20181872;3512;2;2015.08.20
52807405;51854321;20181872;3512;1;2016.11.08
52807505;62254321;20181872;4512;3;2017.02.03
52807605;75298765;20181872;4512;3;2010.05.04
52807705;70698765;20181872;4512;2;2012.10.15
52807805;70998765;20181872;1512;1;2010.07.22
52807905;81198765;20181872;2512;2;2016.12.10
52808005;93298765;20181872;3512;3;2011.06.01
52808105;11812345;20181873;1513;1;2015.08.25
52808205;14112345;20181873;1513;1;2018.01.28
52808305;21612345;20181873;1513;3;2013.04.15
52808405;21512345;20181873;2513;1;2012.04.13
52808505;33212345;20181873;2513;3;2017.10.03
52808605;32212345;20181873;2513;1;2016.10.09
52808705;42254321;20181873;3513;1;2016.09.04
52808805;51954321;20181873;3513;2;2013.12.07
52808905;50854321;20181873;3513;1;2017.09.19
52809005;62954321;20181873;4513;2;2010.09.21
52809105;77898765;20181873;4513;1;2012.02.17
52809205;76998765;20181873;4513;2;2010.08.05
52809305;71098765;20181873;1513;1;2011.11.27
52809405;80398765;20181873;2513;3;2017.04.17
52809505;92998765;20181873;3513;1;2010.12.06
52809605;11612345;20181874;1514;2;2015.06.02
52809705;11712345;20181874;1514;2;2016.12.15
52809805;20812345;20181874;1514;3;2015.07.13
52809905;23212345;20181874;2514;2;2010.01.31
52810005;34512345;20181874;2514;2;2016.03.23
52810105;33312345;20181874;2514;1;2015.10.31
52810205;42254321;20181874;3514;3;2010.06.26
52810305;52754321;20181874;3514;3;2013.06.11
52810405;52154321;20181874;3514;1;2018.02.12
52810505;60854321;20181874;4514;3;2012.05.10
52810605;76098765;20181874;4514;2;2016.03.06
52810705;78998765;20181874;4514;2;2013.06.11
52810805;74198765;20181874;1514;2;2010.03.06
52810905;80798765;20181874;2514;3;2010.04.20
52811005;90598765;20181874;3514;2;2016.10.16
52811105;12812345;20181875;1515;1;2014.08.17
52811205;10212345;20181875;1515;2;2013.08.16
52811305;23412345;20181875;1515;3;2014.09.17
52811405;24512345;20181875;2515;3;2012.07.22
52811505;34412345;20181875;2515;1;2014.09.11
52811605;30512345;20181875;2515;3;2016.07.12
52811705;42154321;20181875;3515;3;2017.12.18
52811805;52154321;20181875;3515;1;2017.09.03
52811905;50354321;20181875;3515;2;2014.08.04
52812005;62154321;20181875;4515;3;2010.11.13
52812105;76198765;20181875;4515;1;2017.05.06
52812205;70698765;20181875;4515;3;2015.01.26
52812305;70498765;20181875;1515;1;2010.04.30
52812405;80398765;20181875;2515;2;2011.12.04
52812505;93598765;20181875;3515;1;2012.08.22
52812605;10412345;20181876;1521;1;2013.04.13
52812705;12012345;20181876;1521;3;2013.06.12
52812805;24012345;20181876;1521;2;2011.08.26
52812905;22412345;20181876;2521;2;2012.03.01
52813005;31412345;20181876;2521;1;2010.04.11
52813105;34312345;20181876;2521;3;2017.06.15
52813205;41754321;20181876;3521;2;2010.07.22
52813305;52754321;20181876;3521;1;2014.08.30
52813405;51654321;20181876;3521;3;2015.09.09
52813505;62454321;20181876;4521;3;2010.03.08
52813605;75098765;20181876;4521;1;2014.08.28
52813705;78598765;20181876;4521;1;2010.01.24
52813805;78198765;20181876;1521;2;2015.09.24
52813905;84398765;20181876;2521;3;2016.05.25
52814005;90798765;20181876;3521;1;2011.04.26
52814105;11012345;20181877;1522;1;2013.07.24
52814205;14612345;20181877;1522;1;2016.04.16
52814305;23312345;20181877;1522;1;2012.05.28
52814405;20812345;20181877;2522;1;2014.11.15
52814505;31412345;20181877;2522;3;2010.06.05
52814605;32312345;20181877;2522;3;2012.08.31
52814705;40154321;20181877;3522;3;2010.08.27
52814805;53354321;20181877;3522;1;2010.02.13
52814905;53954321;20181877;3522;2;2014.07.01
52815005;63654321;20181877;4522;2;2017.12.26
52815105;72398765;20181877;4522;1;2011.09.14
52815205;78298765;20181877;4522;1;2012.09.12
52815305;77298765;20181877;1522;2;2014.03.14
52815405;82898765;20181877;2522;1;2014.03.14
52815505;94598765;20181877;3522;1;2011.03.24
52815605;14612345;20181878;1523;2;2012.05.25
52815705;13012345;20181878;1523;3;2010.01.13
52815805;23812345;20181878;1523;2;2017.09.29
52815905;20812345;20181878;2523;1;2011.08.09
52816005;34712345;20181878;2523;3;2018.03.15
52816105;30712345;20181878;2523;3;2017.12.30
52816205;41854321;20181878;3523;3;2011.02.27
52816305;52154321;20181878;3523;2;2015.09.01
52816405;52654321;20181878;3523;3;2011.12.02
52816505;60954321;20181878;4523;2;2018.05.11
52816605;71398765;20181878;4523;1;2013.12.06
52816705;72098765;20181878;4523;2;2016.10.20
52816805;71898765;20181878;1523;1;2017.07.31
52816905;84998765;20181878;2523;3;2015.05.29
52817005;90398765;20181878;3523;3;2016.04.19
52817105;10512345;20181879;1524;2;2014.04.01
52817205;11712345;20181879;1524;3;2014.01.09
52817305;21412345;20181879;1524;2;2011.03.24
52817405;21112345;20181879;2524;1;2014.12.08
52817505;32212345;20181879;2524;1;2013.05.05
52817605;32012345;20181879;2524;2;2016.10.31
52817705;40154321;20181879;3524;1;2017.10.07
52817805;50254321;20181879;3524;1;2010.07.21
52817905;52854321;20181879;3524;1;2015.06.10
52818005;64054321;20181879;4524;3;2015.04.19
52818105;72998765;20181879;4524;1;2018.04.13
52818205;71798765;20181879;4524;2;2010.11.07
52818305;76598765;20181879;1524;2;2010.10.29
52818405;82198765;20181879;2524;1;2018.03.15
52818505;97298765;20181879;3524;1;2015.08.04
52818605;14312345;20181880;1525;2;2013.08.02
52818705;11412345;20181880;1525;1;2016.01.07
52818805;21412345;20181880;1525;2;2013.10.28
52818905;21612345;20181880;2525;2;2012.11.12
52819005;31012345;20181880;2525;2;2014.09.16
52819105;33712345;20181880;2525;2;2012.07.26
52819205;41654321;20181880;3525;2;2013.06.30
52819305;51254321;20181880;3525;3;2012.04.11
52819405;53454321;20181880;3525;1;2016.09.09
52819505;61654321;20181880;4525;2;2011.12.31
52819605;72998765;20181880;4525;1;2017.10.01
52819705;77098765;20181880;4525;1;2013.07.20
52819805;75398765;20181880;1525;1;2014.11.13
52819905;83998765;20181880;2525;1;2012.05.30
52820005;94998765;20181880;3525;1;2013.03.22
52820105;13112345;20181881;1531;1;2016.05.31
52820205;13212345;20181881;1531;2;2010.06.01
52820305;23312345;20181881;1531;1;2011.03.13
52820405;22212345;20181881;2531;3;2013.05.17
52820505;31212345;20181881;2531;2;2011.09.23
52820605;33212345;20181881;2531;2;2013.04.28
52820705;44054321;20181881;3531;1;2016.01.10
52820805;50254321;20181881;3531;1;2010.07.04
52820905;52354321;20181881;3531;2;2013.09.01
52821005;63654321;20181881;4531;2;2012.11.03
52821105;72998765;20181881;4531;1;2017.02.23
52821205;75398765;20181881;4531;1;2014.12.09
52821305;75298765;20181881;1531;2;2011.06.16
52821405;82798765;20181881;2531;2;2015.07.15
52821505;91198765;20181881;3531;3;2010.12.20
52821605;14712345;20181882;1532;1;2017.12.31
52821705;12912345;20181882;1532;3;2011.07.11
52821805;24912345;20181882;1532;1;2015.10.22
52821905;20812345;20181882;2532;2;2012.07.15
52822005;34612345;20181882;2532;2;2012.10.06
52822105;33212345;20181882;2532;3;2011.09.01
52822205;42254321;20181882;3532;2;2016.01.21
52822305;52954321;20181882;3532;2;2010.03.25
52822405;53354321;20181882;3532;3;2012.09.17
52822505;61754321;20181882;4532;1;2012.04.08
52822605;76398765;20181882;4532;1;2011.11.15
52822705;78998765;20181882;4532;2;2014.03.06
52822805;73098765;20181882;1532;2;2010.01.29
52822905;80898765;20181882;2532;3;2017.02.01
52823005;96498765;20181882;3532;2;2015.06.19
52823105;11712345;20181883;1533;1;2011.01.06
52823205;10512345;20181883;1533;1;2012.07.13
52823305;22012345;20181883;1533;1;2014.05.13
52823405;20412345;20181883;2533;1;2013.07.04
52823505;34112345;20181883;2533;1;2010.02.05
52823605;34212345;20181883;2533;3;2016.06.06
52823705;43654321;20181883;3533;2;2012.02.06
52823805;51454321;20181883;3533;1;2016.01.02
52823905;51854321;20181883;3533;2;2012.12.29
52824005;61054321;20181883;4533;3;2017.05.28
52824105;78098765;20181883;4533;1;2012.02.12
52824205;71698765;20181883;4533;1;2014.08.16
52824305;70498765;20181883;1533;3;2010.10.06
52824405;83198765;20181883;2533;1;2017.10.12
52824505;97198765;20181883;3533;1;2016.08.10
52824605;12512345;20181884;1534;1;2010.07.12
52824705;11912345;20181884;1534;3;2016.03.08
52824805;21112345;20181884;1534;1;2016.05.15
52824905;24612345;20181884;2534;1;2016.12.17
52825005;33412345;20181884;2534;3;2018.04.15
52825105;33212345;20181884;2534;2;2015.10.26
52825205;42954321;20181884;3534;3;2012.10.18
52825305;52354321;20181884;3534;3;2017.01.10
52825405;52754321;20181884;3534;3;2013.09.02
52825505;63154321;20181884;4534;2;2013.12.23
52825605;74798765;20181884;4534;3;2017.01.03
52825705;78198765;20181884;4534;2;2013.05.19
52825805;72798765;20181884;1534;1;2014.09.24
52825905;80898765;20181884;2534;2;2016.01.16
52826005;96698765;20181884;3534;1;2015.02.25
52826105;12612345;20181885;1535;2;2018.03.17
52826205;10612345;20181885;1535;2;2011.08.02
52826305;21912345;20181885;1535;3;2015.11.04
52826405;23712345;20181885;2535;2;2010.03.20
52826505;32812345;20181885;2535;3;2017.07.04
52826605;32812345;20181885;2535;1;2014.11.15
52826705;43454321;20181885;3535;3;2013.01.17
52826805;52854321;20181885;3535;2;2013.03.24
52826905;52254321;20181885;3535;3;2010.11.04
52827005;62754321;20181885;4535;1;2011.06.26
52827105;79498765;20181885;4535;1;2011.06.22
52827205;77698765;20181885;4535;3;2017.05.30
52827305;70598765;20181885;1535;3;2017.06.08
52827405;82698765;20181885;2535;1;2015.07.12
52827505;97398765;20181885;3535;1;2012.01.30
52827605;12712345;20181886;1541;2;2011.10.26
52827705;13412345;20181886;1541;2;2014.01.31
52827805;23112345;20181886;1541;2;2016.10.28
52827905;22212345;20181886;2541;2;2011.08.03
52828005;31612345;20181886;2541;2;2014.12.09
52828105;32912345;20181886;2541;1;2017.12.10
52828205;42954321;20181886;3541;3;2017.04.09
52828305;53154321;20181886;3541;1;2011.05.13
52828405;50854321;20181886;3541;2;2013.04.08
52828505;61954321;20181886;4541;1;2015.10.03
52828605;75098765;20181886;4541;1;2014.08.18
52828705;71498765;20181886;4541;1;2014.11.21
52828805;71598765;20181886;1541;1;2013.09.20
52828905;83398765;20181886;2541;2;2014.03.27
52829005;92198765;20181886;3541;3;2013.05.31
52829105;13712345;20181887;1542;1;2017.04.18
52829205;14512345;20181887;1542;1;2013.11.05
52829305;20112345;20181887;1542;2;2011.04.22
52829405;21712345;20181887;2542;1;2015.02.16
52829505;32412345;20181887;2542;2;2010.05.21
52829605;31212345;20181887;2542;2;2011.11.13
52829705;42254321;20181887;3542;3;2011.02.24
52829805;51754321;20181887;3542;3;2016.05.10
52829905;51254321;20181887;3542;2;2013.11.28
52830005;63254321;20181887;4542;3;2016.12.05
52830105;74798765;20181887;4542;3;2015.08.20
52830205;73798765;20181887;4542;2;2014.04.10
52830305;70298765;20181887;1542;3;2014.10.04
52830405;83498765;20181887;2542;3;2013.01.11
52830505;91398765;20181887;3542;2;2017.11.07
52830605;12212345;20181888;1543;2;2016.05.22
52830705;12812345;20181888;1543;1;2015.02.01
52830805;21412345;20181888;1543;2;2015.08.31
52830905;23212345;20181888;2543;1;2011.10.24
52831005;33312345;20181888;2543;2;2015.11.17
52831105;31512345;20181888;2543;2;2017.03.04
52831205;43854321;20181888;3543;2;2011.05.27
52831305;53754321;20181888;3543;1;2014.07.31
52831405;53754321;20181888;3543;1;2015.01.19
52831505;62454321;20181888;4543;3;2015.10.19
52831605;76098765;20181888;4543;2;2010.03.20
52831705;72298765;20181888;4543;1;2015.10.06
52831805;73898765;20181888;1543;3;2011.09.15
52831905;82298765;20181888;2543;3;2015.10.24
52832005;97698765;20181888;3543;3;2017.08.31
52832105;12012345;20181889;1544;1;2017.06.14
52832205;10512345;20181889;1544;1;2018.05.09
52832305;22112345;20181889;1544;3;2016.04.11
52832405;21012345;20181889;2544;2;2016.12.01
52832505;33212345;20181889;2544;3;2017.01.18
52832605;31412345;20181889;2544;2;2010.08.13
52832705;43954321;20181889;3544;3;2015.10.03
52832805;52854321;20181889;3544;3;2011.10.06
52832905;53554321;20181889;3544;1;2012.06.19
52833005;61554321;20181889;4544;2;2016.01.30
52833105;79798765;20181889;4544;3;2011.08.23
52833205;74198765;20181889;4544;3;2014.10.28
52833305;78298765;20181889;1544;3;2017.11.16
52833405;83298765;20181889;2544;1;2016.05.04
52833505;91598765;20181889;3544;1;2013.11.08
52833605;14512345;20181890;1545;1;2010.09.29
52833705;11712345;20181890;1545;2;2012.12.18
52833805;23612345;20181890;1545;1;2011.08.17
52833905;25012345;20181890;2545;1;2015.07.07
52834005;32312345;20181890;2545;3;2012.02.21
52834105;34512345;20181890;2545;2;2010.03.03
52834205;40654321;20181890;3545;2;2017.09.07
52834305;50454321;20181890;3545;3;2018.03.31
52834405;52854321;20181890;3545;1;2018.01.24
52834505;60854321;20181890;4545;3;2017.07.25
52834605;71498765;20181890;4545;1;2014.04.02
52834705;74098765;20181890;4545;3;2012.05.05
52834805;74498765;20181890;1545;1;2010.02.06
52834905;81798765;20181890;2545;1;2010.05.14
52835005;91098765;20181890;3545;1;2017.05.13
52835105;14312345;20181891;1551;2;2017.03.20
52835205;14312345;20181891;1551;3;2012.04.15
52835305;23412345;20181891;1551;3;2011.12.25
52835405;20512345;20181891;2551;3;2011.03.05
52835505;35012345;20181891;2551;3;2011.07.07
52835605;31412345;20181891;2551;2;2010.10.13
52835705;40354321;20181891;3551;3;2015.02.09
52835805;51854321;20181891;3551;2;2011.01.18
52835905;52854321;20181891;3551;2;2015.03.26
52836005;60554321;20181891;4551;1;2015.09.04
52836105;76598765;20181891;4551;1;2016.10.12
52836205;77798765;20181891;4551;3;2013.12.02
52836305;78698765;20181891;1551;1;2012.10.19
52836405;84798765;20181891;2551;3;2017.05.03
52836505;90398765;20181891;3551;1;2016.08.20
52836605;12412345;20181892;1552;1;2012.05.06
52836705;12112345;20181892;1552;3;2015.05.13
52836805;23912345;20181892;1552;3;2016.07.22
52836905;21412345;20181892;2552;2;2016.01.11
52837005;30412345;20181892;2552;1;2016.12.04
52837105;30112345;20181892;2552;1;2014.02.11
52837205;41454321;20181892;3552;3;2012.05.23
52837305;51454321;20181892;3552;2;2015.07.13
52837405;52954321;20181892;3552;1;2017.03.27
52837505;64054321;20181892;4552;2;2016.02.03
52837605;70298765;20181892;4552;1;2012.02.25
52837705;71698765;20181892;4552;1;2014.05.12
52837805;74798765;20181892;1552;3;2013.03.09
52837905;84298765;20181892;2552;3;2013.07.11
52838005;94598765;20181892;3552;3;2013.01.25
52838105;13112345;20181893;1553;2;2011.03.02
52838205;10412345;20181893;1553;2;2013.04.01
52838305;21412345;20181893;1553;2;2010.10.21
52838405;23912345;20181893;2553;3;2016.03.12
52838505;33612345;20181893;2553;3;2013.01.19
52838605;32312345;20181893;2553;3;2014.12.16
52838705;42154321;20181893;3553;1;2015.02.04
52838805;50454321;20181893;3553;1;2016.08.19
52838905;52254321;20181893;3553;3;2017.07.11
52839005;62054321;20181893;4553;2;2017.05.01
52839105;76898765;20181893;4553;3;2011.02.05
52839205;78698765;20181893;4553;1;2015.05.31
52839305;75798765;20181893;1553;3;2017.10.05
52839405;80398765;20181893;2553;2;2015.11.04
52839505;97098765;20181893;3553;3;2014.10.25
52839605;14412345;20181894;1554;2;2018.03.24
52839705;13412345;20181894;1554;2;2014.05.02
52839805;22712345;20181894;1554;2;2016.06.13
52839905;23612345;20181894;2554;2;2012.11.10
52840005;33412345;20181894;2554;3;2016.05.02
52840105;33812345;20181894;2554;2;2016.01.23
52840205;42154321;20181894;3554;3;2017.07.03
52840305;53654321;20181894;3554;3;2010.10.18
52840405;54054321;20181894;3554;1;2016.12.11
52840505;60254321;20181894;4554;3;2015.05.06
52840605;78098765;20181894;4554;3;2017.08.28
52840705;72398765;20181894;4554;3;2015.05.04
52840805;72098765;20181894;1554;3;2011.07.25
52840905;81398765;20181894;2554;1;2016.11.04
52841005;90598765;20181894;3554;2;2010.06.10
52841105;11412345;20181895;1555;3;2013.08.23
52841205;13412345;20181895;1555;2;2018.01.31
52841305;21012345;20181895;1555;3;2016.08.06
52841405;22912345;20181895;2555;1;2012.12.21
52841505;34812345;20181895;2555;3;2012.11.05
52841605;33912345;20181895;2555;3;2011.01.21
52841705;42754321;20181895;3555;2;2014.10.29
52841805;51054321;20181895;3555;2;2014.06.26
52841905;53954321;20181895;3555;1;2013.08.06
52842005;63754321;20181895;4555;1;2013.11.20
52842105;78598765;20181895;4555;3;2018.05.10
52842205;71498765;20181895;4555;1;2011.01.19
52842305;73598765;20181895;1555;1;2013.09.15
52842405;81398765;20181895;2555;2;2014.04.08
52842505;97198765;20181895;3555;1;2010.07.04
52842605;11312345;20181896;1561;1;2012.10.24
52842705;12512345;20181896;1561;2;2014.01.19
52842805;24612345;20181896;1561;3;2014.04.01
52842905;21012345;20181896;2561;3;2016.10.02
52843005;34012345;20181896;2561;1;2010.06.04
52843105;34712345;20181896;2561;1;2014.12.02
